66.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DATA_ACCESS,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:16:32.0 (87896748)|HEAP_ALLOCATE|[144]|Bytes:12
16:16:32.0 (87902178)|CONSTRUCTOR_ENTRY|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (87907308)|VARIABLE_SCOPE_BEGIN|[11]|this|ReaderInsightFormController.options|true|false
16:16:32.0 (87918359)|VARIABLE_ASSIGNMENT|[11]|this|{}|0x4aacd513
16:16:32.0 (87930789)|STATEMENT_EXECUTE|[11]
16:16:32.0 (87932930)|STATEMENT_EXECUTE|[12]
16:16:32.0 (87935059)|STATEMENT_EXECUTE|[13]
16:16:32.0 (87938749)|CONSTRUCTOR_EXIT|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (87945170)|VARIABLE_SCOPE_BEGIN|[144]|opt|ReaderInsightFormController.options|true|false
16:16:32.0 (87956859)|VARIABLE_ASSIGNMENT|[144]|opt|{}|0x4aacd513
16:16:32.0 (87961219)|STATEMENT_EXECUTE|[145]
16:16:32.0 (87974211)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x4aacd513
16:16:32.0 (87983100)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"4. 45+ years"
16:16:32.0 (87991500)|VARIABLE_ASSIGNMENT|[12]|this.label|"4. 45+ years"|0x4aacd513
16:16:32.0 (87998860)|STATEMENT_EXECUTE|[146]
16:16:32.0 (88013181)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"label":"4. 45+ years"}|0x4aacd513
16:16:32.0 (88023212)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"4. 45+ years"
16:16:32.0 (88031511)|VARIABLE_ASSIGNMENT|[13]|this.value|"4. 45+ years"|0x4aacd513
16:16:32.0 (88038842)|STATEMENT_EXECUTE|[147]
16:16:32.0 (88045213)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (88057142)|HEAP_ALLOCATE|[143]|Bytes:5
16:16:32.0 (88066053)|HEAP_ALLOCATE|[143]|Bytes:23
16:16:32.0 (88072352)|VARIABLE_SCOPE_BEGIN|[143]|str|String|false|false
16:16:32.0 (88080893)|VARIABLE_ASSIGNMENT|[143]|str|"5. Do not want to sh (3 more) ..."
16:16:32.0 (88084512)|STATEMENT_EXECUTE|[143]
16:16:32.0 (88086574)|STATEMENT_EXECUTE|[144]
16:16:32.0 (88089414)|HEAP_ALLOCATE|[144]|Bytes:12
16:16:32.0 (88094943)|CONSTRUCTOR_ENTRY|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (88099543)|VARIABLE_SCOPE_BEGIN|[11]|this|ReaderInsightFormController.options|true|false
16:16:32.0 (88128184)|VARIABLE_ASSIGNMENT|[11]|this|{}|0x3f952093
16:16:32.0 (88140994)|STATEMENT_EXECUTE|[11]
16:16:32.0 (88143165)|STATEMENT_EXECUTE|[12]
16:16:32.0 (88145245)|STATEMENT_EXECUTE|[13]
16:16:32.0 (88148365)|CONSTRUCTOR_EXIT|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (88154365)|VARIABLE_SCOPE_BEGIN|[144]|opt|ReaderInsightFormController.options|true|false
16:16:32.0 (88166384)|VARIABLE_ASSIGNMENT|[144]|opt|{}|0x3f952093
16:16:32.0 (88170696)|STATEMENT_EXECUTE|[145]
16:16:32.0 (88184065)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x3f952093
16:16:32.0 (88194176)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"5. Do not want to sh (3 more) ..."
16:16:32.0 (88202096)|VARIABLE_ASSIGNMENT|[12]|this.label|"5. Do not want to sh (3 more) ..."|0x3f952093
16:16:32.0 (88209595)|STATEMENT_EXECUTE|[146]
16:16:32.0 (88224866)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"label":"5. Do not want to sh (3 more) ..."}|0x3f952093
16:16:32.0 (88233466)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"5. Do not want to sh (3 more) ..."
16:16:32.0 (88241746)|VARIABLE_ASSIGNMENT|[13]|this.value|"5. Do not want to sh (3 more) ..."|0x3f952093
16:16:32.0 (88249066)|STATEMENT_EXECUTE|[147]
16:16:32.0 (88255707)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (88268098)|HEAP_ALLOCATE|[143]|Bytes:5
16:16:32.0 (88279698)|VARIABLE_ASSIGNMENT|[143]|str|null
16:16:32.0 (88283787)|STATEMENT_EXECUTE|[149]
16:16:32.0 (88299609)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x2f12a636
16:16:32.0 (88322388)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[{"label":"1. 25 years","value":"1. 25 years"},{"label":"2. 25-35 years","value":"2. 25-35 years"},{"label":"3. 35-45 years","value":"3. 35-45 years"},{"label":"4. 45+ years","value":"4. 45+ years"},{"label":"5. Do not want to sh (3 more) ...","value":"5. Do not want to sh (3 more) ..."}]|0x7b791e3d
16:16:32.0 (88346930)|VARIABLE_ASSIGNMENT|[8]|this.option|[{"label":"1. 25 years","value":"1. 25 years"},{"label":"2. 25-35 years","value":"2. 25-35 years"},{"label":"3. 35-45 years","value":"3. 35-45 years"},{"label":"4. 45+ years","value":"4. 45+ years"},{"label":"5. Do not want to sh (3 more) ...","value":"5. Do not want to sh (3 more) ..."}]|0x2f12a636
16:16:32.0 (88357380)|STATEMENT_EXECUTE|[150]
16:16:32.0 (88378760)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"option":"0x7b791e3d"}|0x2f12a636
16:16:32.0 (88388000)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Age Group"
16:16:32.0 (88396630)|VARIABLE_ASSIGNMENT|[3]|this.qstion|"Age Group"|0x2f12a636
16:16:32.0 (88403720)|STATEMENT_EXECUTE|[151]
16:16:32.0 (88410931)|HEAP_ALLOCATE|[151]|Bytes:18
16:16:32.0 (88430262)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"option":"0x7b791e3d","qstion":"Age Group"}|0x2f12a636
16:16:32.0 (88440361)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"a1J2t000002JSnbEAG"
16:16:32.0 (88447652)|VARIABLE_ASSIGNMENT|[4]|this.qsId|"a1J2t000002JSnbEAG"|0x2f12a636
16:16:32.0 (88454902)|STATEMENT_EXECUTE|[152]
16:16:32.0 (88475192)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"option":"0x7b791e3d","qsId":"a1J2t000002JSnbEAG","qstion":"Age Group"}|0x2f12a636
16:16:32.0 (88484002)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Single"
16:16:32.0 (88492463)|VARIABLE_ASSIGNMENT|[5]|this.type|"Single"|0x2f12a636
16:16:32.0 (88499583)|STATEMENT_EXECUTE|[153]
16:16:32.0 (88505934)|HEAP_ALLOCATE|[153]|Bytes:4
16:16:32.0 (88610146)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"option":"0x7b791e3d","qsId":"a1J2t000002JSnbEAG","qstion":"Age Group","type":"Single"}|0x2f12a636
16:16:32.0 (88627417)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (88634227)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x3942fe1d
16:16:32.0 (88643796)|VARIABLE_ASSIGNMENT|[7]|this.multianswrs|[]|0x2f12a636
16:16:32.0 (88652766)|STATEMENT_EXECUTE|[154]
16:16:32.0 (88673098)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"multianswrs":"0x3942fe1d","option":"0x7b791e3d","qsId":"a1J2t000002JSnbEAG","qstion":"Age Group","type":"Single"}|0x2f12a636
16:16:32.0 (88682178)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|""
16:16:32.0 (88690108)|VARIABLE_ASSIGNMENT|[6]|this.singleanswrs|""|0x2f12a636
16:16:32.0 (88698837)|STATEMENT_EXECUTE|[155]
16:16:32.0 (88706588)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (88720648)|HEAP_ALLOCATE|[139]|Bytes:5
16:16:32.0 (88734139)|HEAP_ALLOCATE|[139]|Bytes:20
16:16:32.0 (88741899)|VARIABLE_SCOPE_BEGIN|[139]|rIc|Reader_Insight__c|true|false
16:16:32.0 (88798151)|VARIABLE_ASSIGNMENT|[139]|rIc|{"Id":"a1J2t000002JSngEAG","Options__c":"Male;Female","Answer_Type__c":"Single","Question__c":"Gender"}|0x751b9ff4
16:16:32.0 (88805791)|STATEMENT_EXECUTE|[139]
16:16:32.0 (88807791)|STATEMENT_EXECUTE|[140]
16:16:32.0 (88811501)|HEAP_ALLOCATE|[140]|Bytes:28
16:16:32.0 (88817541)|CONSTRUCTOR_ENTRY|[140]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.qstionwrapperx
16:16:32.0 (88823461)|VARIABLE_SCOPE_BEGIN|[2]|this|ReaderInsightFormController.qstionwrapperx|true|false
16:16:32.0 (88836611)|VARIABLE_ASSIGNMENT|[2]|this|{}|0x57a7de44
16:16:32.0 (88850982)|STATEMENT_EXECUTE|[2]
16:16:32.0 (88853342)|STATEMENT_EXECUTE|[3]
16:16:32.0 (88855382)|STATEMENT_EXECUTE|[4]
16:16:32.0 (88857281)|STATEMENT_EXECUTE|[5]
16:16:32.0 (88859201)|STATEMENT_EXECUTE|[6]
16:16:32.0 (88861112)|STATEMENT_EXECUTE|[7]
16:16:32.0 (88863131)|STATEMENT_EXECUTE|[8]
16:16:32.0 (88866491)|CONSTRUCTOR_EXIT|[140]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.qstionwrapperx
16:16:32.0 (88873361)|VARIABLE_SCOPE_BEGIN|[140]|qwrp|ReaderInsightFormController.qstionwrapperx|true|false
16:16:32.0 (88885322)|VARIABLE_ASSIGNMENT|[140]|qwrp|{}|0x57a7de44
16:16:32.0 (88889673)|STATEMENT_EXECUTE|[141]
16:16:32.0 (88896162)|HEAP_ALLOCATE|[141]|Bytes:4
16:16:32.0 (88907692)|VARIABLE_SCOPE_BEGIN|[141]|optlist|List<ReaderInsightFormController.options>|true|false
16:16:32.0 (88919403)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (88926624)|VARIABLE_ASSIGNMENT|[141]|optlist|[]|0x7b8f9dee
16:16:32.0 (88930984)|STATEMENT_EXECUTE|[142]
16:16:32.0 (88951554)|HEAP_ALLOCATE|[142]|Bytes:4
16:16:32.0 (88956003)|HEAP_ALLOCATE|[142]|Bytes:6
16:16:32.0 (88959214)|HEAP_ALLOCATE|[142]|Bytes:12
16:16:32.0 (88976854)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:16:32.0 (88984555)|VARIABLE_ASSIGNMENT|[142]|plValues|["Male","Female"]|0x6d08bbb4
16:16:32.0 (89004146)|HEAP_ALLOCATE|[143]|Bytes:5
16:16:32.0 (89013655)|HEAP_ALLOCATE|[143]|Bytes:4
16:16:32.0 (89020236)|VARIABLE_SCOPE_BEGIN|[143]|str|String|false|false
16:16:32.0 (89028055)|VARIABLE_ASSIGNMENT|[143]|str|"Male"
16:16:32.0 (89031756)|STATEMENT_EXECUTE|[143]
16:16:32.0 (89033836)|STATEMENT_EXECUTE|[144]
16:16:32.0 (89037005)|HEAP_ALLOCATE|[144]|Bytes:12
16:16:32.0 (89043166)|CONSTRUCTOR_ENTRY|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (89048376)|VARIABLE_SCOPE_BEGIN|[11]|this|ReaderInsightFormController.options|true|false
16:16:32.0 (89060357)|VARIABLE_ASSIGNMENT|[11]|this|{}|0x4314121e
16:16:32.0 (89073696)|STATEMENT_EXECUTE|[11]
16:16:32.0 (89075896)|STATEMENT_EXECUTE|[12]
16:16:32.0 (89078067)|STATEMENT_EXECUTE|[13]
16:16:32.0 (89080827)|CONSTRUCTOR_EXIT|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (89087207)|VARIABLE_SCOPE_BEGIN|[144]|opt|ReaderInsightFormController.options|true|false
16:16:32.0 (89098017)|VARIABLE_ASSIGNMENT|[144]|opt|{}|0x4314121e
16:16:32.0 (89102268)|STATEMENT_EXECUTE|[145]
16:16:32.0 (89115897)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x4314121e
16:16:32.0 (89124308)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Male"
16:16:32.0 (89132719)|VARIABLE_ASSIGNMENT|[12]|this.label|"Male"|0x4314121e
16:16:32.0 (89140178)|STATEMENT_EXECUTE|[146]
16:16:32.0 (89153978)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"label":"Male"}|0x4314121e
16:16:32.0 (89162039)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Male"
16:16:32.0 (89169459)|VARIABLE_ASSIGNMENT|[13]|this.value|"Male"|0x4314121e
16:16:32.0 (89176670)|STATEMENT_EXECUTE|[147]
16:16:32.0 (89183459)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (89196190)|HEAP_ALLOCATE|[143]|Bytes:5
16:16:32.0 (89205280)|HEAP_ALLOCATE|[143]|Bytes:6
16:16:32.0 (89211641)|VARIABLE_SCOPE_BEGIN|[143]|str|String|false|false
16:16:32.0 (89219441)|VARIABLE_ASSIGNMENT|[143]|str|"Female"
16:16:32.0 (89223170)|STATEMENT_EXECUTE|[143]
16:16:32.0 (89225191)|STATEMENT_EXECUTE|[144]
16:16:32.0 (89228650)|HEAP_ALLOCATE|[144]|Bytes:12
16:16:32.0 (89233951)|CONSTRUCTOR_ENTRY|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (89239500)|VARIABLE_SCOPE_BEGIN|[11]|this|ReaderInsightFormController.options|true|false
16:16:32.0 (89249461)|VARIABLE_ASSIGNMENT|[11]|this|{}|0x2a28a1c6
16:16:32.0 (89262661)|STATEMENT_EXECUTE|[11]
16:16:32.0 (89264802)|STATEMENT_EXECUTE|[12]
16:16:32.0 (89266832)|STATEMENT_EXECUTE|[13]
16:16:32.0 (89270002)|CONSTRUCTOR_EXIT|[144]|01p2t000000Ta9s|<init>()|ReaderInsightFormController.options
16:16:32.0 (89275952)|VARIABLE_SCOPE_BEGIN|[144]|opt|ReaderInsightFormController.options|true|false
16:16:32.0 (89286442)|VARIABLE_ASSIGNMENT|[144]|opt|{}|0x2a28a1c6
16:16:32.0 (89290713)|STATEMENT_EXECUTE|[145]
16:16:32.0 (89304022)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x2a28a1c6
16:16:32.0 (89312412)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Female"
16:16:32.0 (89319843)|VARIABLE_ASSIGNMENT|[12]|this.label|"Female"|0x2a28a1c6
16:16:32.0 (89327012)|STATEMENT_EXECUTE|[146]
16:16:32.0 (89341413)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"label":"Female"}|0x2a28a1c6
16:16:32.0 (89349613)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Female"
16:16:32.0 (89356823)|VARIABLE_ASSIGNMENT|[13]|this.value|"Female"|0x2a28a1c6
16:16:32.0 (89365324)|STATEMENT_EXECUTE|[147]
16:16:32.0 (89371714)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (89384184)|HEAP_ALLOCATE|[143]|Bytes:5
16:16:32.0 (89396035)|VARIABLE_ASSIGNMENT|[143]|str|null
16:16:32.0 (89400214)|STATEMENT_EXECUTE|[149]
16:16:32.0 (89415436)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x57a7de44
16:16:32.0 (89431246)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[{"label":"Male","value":"Male"},{"label":"Female","value":"Female"}]|0x7b8f9dee
16:16:32.0 (89446945)|VARIABLE_ASSIGNMENT|[8]|this.option|[{"label":"Male","value":"Male"},{"label":"Female","value":"Female"}]|0x57a7de44
16:16:32.0 (89455735)|STATEMENT_EXECUTE|[150]
16:16:32.0 (89473637)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"option":"0x7b8f9dee"}|0x57a7de44
16:16:32.0 (89483296)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Gender"
16:16:32.0 (89490546)|VARIABLE_ASSIGNMENT|[3]|this.qstion|"Gender"|0x57a7de44
16:16:32.0 (89499057)|STATEMENT_EXECUTE|[151]
16:16:32.0 (89505078)|HEAP_ALLOCATE|[151]|Bytes:18
16:16:32.0 (89523968)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"option":"0x7b8f9dee","qstion":"Gender"}|0x57a7de44
16:16:32.0 (89532608)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"a1J2t000002JSngEAG"
16:16:32.0 (89540129)|VARIABLE_ASSIGNMENT|[4]|this.qsId|"a1J2t000002JSngEAG"|0x57a7de44
16:16:32.0 (89547788)|STATEMENT_EXECUTE|[152]
16:16:32.0 (89567418)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"option":"0x7b8f9dee","qsId":"a1J2t000002JSngEAG","qstion":"Gender"}|0x57a7de44
16:16:32.0 (89575708)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Single"
16:16:32.0 (89584069)|VARIABLE_ASSIGNMENT|[5]|this.type|"Single"|0x57a7de44
16:16:32.0 (89591949)|STATEMENT_EXECUTE|[153]
16:16:32.0 (89597760)|HEAP_ALLOCATE|[153]|Bytes:4
16:16:32.0 (89624060)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"option":"0x7b8f9dee","qsId":"a1J2t000002JSngEAG","qstion":"Gender","type":"Single"}|0x57a7de44
16:16:32.0 (89639321)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (89645860)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x2d4f3980
16:16:32.0 (89654790)|VARIABLE_ASSIGNMENT|[7]|this.multianswrs|[]|0x57a7de44
16:16:32.0 (89662470)|STATEMENT_EXECUTE|[154]
16:16:32.0 (89681732)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"multianswrs":"0x2d4f3980","option":"0x7b8f9dee","qsId":"a1J2t000002JSngEAG","qstion":"Gender","type":"Single"}|0x57a7de44
16:16:32.0 (89690812)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|""
16:16:32.0 (89699162)|VARIABLE_ASSIGNMENT|[6]|this.singleanswrs|""|0x57a7de44
16:16:32.0 (89706462)|STATEMENT_EXECUTE|[155]
16:16:32.0 (89713782)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:16:32.0 (89726813)|HEAP_ALLOCATE|[139]|Bytes:5
16:16:32.0 (89738563)|VARIABLE_ASSIGNMENT|[139]|rIc|null|
16:16:32.0 (89742872)|STATEMENT_EXECUTE|[157]
16:16:32.0 (89746323)|HEAP_ALLOCATE|[157]|Bytes:7
16:16:32.0 (89847816)|HEAP_ALLOCATE|[157]|Bytes:1455
16:16:32.0 (89864376)|HEAP_ALLOCATE|[157]|Bytes:1462
16:16:32.0 (89883076)|USER_DEBUG|[157]|DEBUG|wrplist(qstionwrapperx:[multianswrs=(), option=(options:[label=Yes , value=Yes ], options:[label= No, value= No]), qsId=a1J2t000000nVo6EAE, qstion=Do you Think your Newspaper is giving you all the required news?, singleanswrs=, type=Single], qstionwrapperx:[multianswrs=(), option=(options:[label=National, value=National], options:[label=Global/International, value=Global/International], options:[label=Local/City News, value=Local/City News], options:[label=Business, value=Business], options:[label=Sports, value=Sports], options:[label=Entertainment/TIMS, value=Entertainment/TIMS], options:[label=Technology, value=Technology], options:[label=Editorial/Opinion, value=Editorial/Opinion], options:[label=No Favourite Section, value=No Favourite Section]), qsId=a1J2t000002JSqKEAW, qstion=Which Section of The Times Group Publication you like most ?, singleanswrs=, type=Multi Select], qstionwrapperx:[multianswrs=(), option=(options:[label=1. 25 years, value=1. 25 years], options:[label=2. 25-35 years, value=2. 25-35 years], options:[label=3. 35-45 years, value=3. 35-45 years], options:[label=4. 45+ years, value=4. 45+ years], options:[label=5. Do not want to share, value=5. Do not want to share]), qsId=a1J2t000002JSnbEAG, qstion=Age Group, singleanswrs=, type=Single], qstionwrapperx:[multianswrs=(), option=(options:[label=Male, value=Male], options:[label=Female, value=Female]), qsId=a1J2t000002JSngEAG, qstion=Gender, singleanswrs=, type=Single])
16:16:32.0 (89901676)|STATEMENT_EXECUTE|[158]
16:16:32.89 (89978598)|CUMULATIVE_LIMIT_USAGE
16:16:32.89 (89978598)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 7 out of 100
  Number of query rows: 6 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of Publish Immediate DML: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

16:16:32.89 (89978598)|CUMULATIVE_LIMIT_USAGE_END

16:16:32.0 (90017669)|CODE_UNIT_FINISHED|ReaderInsightFormController.getquestions(String)
16:16:32.0 (90693546)|CODE_UNIT_FINISHED|apex://ReaderInsightFormController/ACTION$getquestions
16:16:32.0 (90712446)|EXECUTION_FINISHED
